Product_Name,Product_Description,Product_Price,Product_Initial_Price,Product_Discount,Product_URL,Product_Image_URL,Product_Tagging,Rating_Score,Review_Count,Product_Code
Nike Form,Men's Dri-FIT Hooded Versatile Jacket,2167.0,3095.0,30,https://www.nike.com/ph/t/form-dri-fit-hooded-versatile-jacket-Bz3WcP/FB7483-251,https://static.nike.com/a/images/t_default/6bd49bbc-9822-4ee5-9687-c9ed0e4cc9c4/AS+M+NK+DF+FORM+HD+JKT.png,Recycled Materials,0.0,0,FB7483-251
Nike Pro Training,Men's Dri-FIT 15cm (approx.) Shorts,1976.0,2195.0,10,https://www.nike.com/ph/t/pro-training-dri-fit-15cm-shorts-KLyTdh6C/HV0412-619,https://static.nike.com/a/images/t_default/b7987a9d-60e7-4b9f-b9ec-e7759fd3a9b9/AS+M+NP+DF+NPT+6IN+SHORT.png,Recycled Materials,0.0,0,HV0412-619
Nike 24.7 PerfectStretch,Women's Dri-FIT Oversized Full-Zip Jacket,4197.0,5995.0,30,https://www.nike.com/ph/t/247-perfectstretch-dri-fit-oversized-jacket-lheRB5Cb/HJ0964-036,https://static.nike.com/a/images/t_default/07153b4e-b8e8-4087-825e-37028faf7e7f/AS+W+NK+24.7+DF+FZ+JKT+WVN.png,Recycled Materials,0.0,0,HJ0964-036
Nike Sportswear Everything Wovens,Women's Oversized Repel UV Protection Jacket,2657.0,3795.0,30,https://www.nike.com/ph/t/sportswear-everything-wovens-oversized-repel-uv-protection-jacket-n0yrJ3NB/HJ1000-410,https://static.nike.com/a/images/t_default/bf0ac248-a6ee-425f-8b00-29489b93c114/AS+W+NSW+EVRTHNG+WVN+RPL+UV.png,Recycled Materials,0.0,0,HJ1000-410
Nike Jr. Mercurial Vapor 16 Club,Younger Kids' Multi-Ground Low-Top Football Boot,1596.0,1995.0,20,https://www.nike.com/ph/t/jr-mercurial-vapor-16-club-younger-multi-ground-low-top-football-boot-mGVFqZ/FQ8290-300,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2adcb7d8-9601-4aff-a26d-5fe92b42f84f/JR+VAPOR+16+CLUB+MG+PS+%28V%29.png",Recycled Materials,5.0,8,FQ8290-300
Nike Jr. Mercurial Vapor 16 Club,Younger Kids' Multi-Ground Low-Top Football Boot,1596.0,1995.0,20,https://www.nike.com/ph/t/jr-mercurial-vapor-16-club-younger-multi-ground-low-top-football-boot-mGVFqZ/FQ8290-600,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/72dda976-c593-415a-8843-e3143e1fb908/JR+VAPOR+16+CLUB+MG+PS+%28V%29.png",Recycled Materials,5.0,8,FQ8290-600
Nike One Seamless Front,Women's High-Waisted Full-Length Leggings,1756.0,2195.0,20,https://www.nike.com/ph/t/one-seamless-front-high-waisted-full-length-leggings-XWj84v/HJ9196-010,https://static.nike.com/a/images/t_default/ea4c91b9-1030-448d-88b6-8934aaa43011/AS+W+NK+DF+ONE+HR+TIGHT+USEAM.png,Recycled Materials,0.0,0,HJ9196-010
Nike Academy,Older Kids' Dri-FIT 18cm (approx.) Football Shorts,836.0,1045.0,20,https://www.nike.com/ph/t/academy-older-dri-fit-18cm-football-shorts-8S6rsR/HJ3718-491,https://static.nike.com/a/images/t_default/18cc83f4-cbe5-4568-aed2-bc5f577010bc/K+NK+DF+ACD25+SHORT+K+7IN+-PD.png,Recycled Materials,5.0,2,HJ3718-491
Nike Sportswear Tech Fleece,Girls' Full-Zip Hoodie,3196.0,3995.0,20,https://www.nike.com/ph/t/sportswear-tech-fleece-hoodie-vaMKSOMP/HV8695-634,https://static.nike.com/a/images/t_default/143d510a-a486-4c5a-b7e9-011968cac18b/G+NSW+TCH+FLC+HD+FZ+LS+-+PD.png,Recycled Materials,5.0,1,HV8695-634
Jordan Pro Rare Air,Unstructured Hat,1017.0,1695.0,40,https://www.nike.com/ph/t/jordan-pro-rare-air-unstructured-hat-AIztZjI9/IB3009-324,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/cb811249-82b0-4836-9820-97253bbbfd78/U+J+PRO+CAP+US+FB+RA+WASH.png",Recycled Materials,5.0,4,IB3009-324
Jordan Pro Rare Air,Unstructured Hat,1017.0,1695.0,40,https://www.nike.com/ph/t/jordan-pro-rare-air-unstructured-hat-AIztZjI9/IB3009-820,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d7fc69b1-bf9a-4947-9cbc-5c305a0d956e/U+J+PRO+CAP+US+FB+RA+WASH.png",Recycled Materials,5.0,4,IB3009-820
Jordan Pro Rare Air,Unstructured Hat,1356.0,1695.0,20,https://www.nike.com/ph/t/jordan-pro-rare-air-unstructured-hat-AIztZjI9/IB3009-673,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/88ad6556-c655-4d16-9cd0-a23cd88d432f/U+J+PRO+CAP+US+FB+RA+WASH.png",Recycled Materials,5.0,4,IB3009-673
Jordan Pro Rare Air,Unstructured Hat,1017.0,1695.0,40,https://www.nike.com/ph/t/jordan-pro-rare-air-unstructured-hat-AIztZjI9/IB3009-554,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ce030151-15a6-440b-ac4a-6376b9ac0bba/U+J+PRO+CAP+US+FB+RA+WASH.png",Recycled Materials,5.0,4,IB3009-554
Jordan Brooklyn,Women's Trousers,2457.0,4095.0,40,https://www.nike.com/ph/t/jordan-brooklyn-trousers-WAk8XR7w/HF9465-104,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/dc0d98a1-0b9e-48c8-a3b9-427cb1ec5d5e/W+J+BRK+NVLTY+PANT+SLD.png",Recycled Materials,3.7,3,HF9465-104
Nike Mercurial Vapor 16 Pro 'Kylian Mbappé',Firm-Ground Low-Top Football Boot,6716.0,8395.0,20,https://www.nike.com/ph/t/mercurial-vapor-16-pro-kylian-mbappe-low-top-football-boot-pXRSl0/FQ8689-801,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/434dcd8c-e0c5-44f2-9bde-c49372880087/ZM+VAPOR+16+PRO+KM+FG.png",Member product,4.0,3,FQ8689-801
Nike Tiempo Legend 10 Academy,Turf Low-Top Football Shoes,2362.0,4295.0,45,https://www.nike.com/ph/t/tiempo-legend-10-academy-low-top-football-shoes-2gKwhN/DV4342-401,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5d7f5c0e-614c-4257-ba8c-8cdf2814ebb4/LEGEND+10+ACADEMY+TF.png",Recycled Materials,4.7,39,DV4342-401
Nike Tiempo Legend 10 Academy,Turf Low-Top Football Shoes,2577.0,4295.0,40,https://www.nike.com/ph/t/tiempo-legend-10-academy-low-top-football-shoes-2gKwhN/DV4342-402,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5bc76f52-70d2-40f9-ae52-d3ff8f40d74f/LEGEND+10+ACADEMY+TF.png",Recycled Materials,4.7,39,DV4342-402
Nike Tiempo Legend 10 Academy,Turf Low-Top Football Shoes,3007.0,4295.0,30,https://www.nike.com/ph/t/tiempo-legend-10-academy-low-top-football-shoes-2gKwhN/DV4342-003,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/da0f8436-ae5c-4ee2-85a1-740c5b83d188/LEGEND+10+ACADEMY+TF.png",Recycled Materials,4.7,39,DV4342-003
Nike Tiempo Legend 10 Academy,Turf Low-Top Football Shoes,3436.0,4295.0,20,https://www.nike.com/ph/t/tiempo-legend-10-academy-low-top-football-shoes-2gKwhN/DV4342-701,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0680dae3-580d-422e-93a1-b6c0e178bef7/LEGEND+10+ACADEMY+TF.png",Recycled Materials,4.7,39,DV4342-701
Nike Cosmic Runner,Baby/Toddler Shoes,1836.0,2295.0,20,https://www.nike.com/ph/t/cosmic-runner-shoes-BlG0T8/HM4401-009,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c481d4d1-865d-4ee5-949a-f2dbf091cb2c/NIKE+COSMIC+RUNNER+%28TD%29.png",Recycled Materials,4.7,35,HM4401-009
Nike Cosmic Runner,Baby/Toddler Shoes,1377.0,2295.0,40,https://www.nike.com/ph/t/cosmic-runner-shoes-BlG0T8/HM4401-406,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6a183938-3a8c-4914-a009-d0da96b4e86c/NIKE+COSMIC+RUNNER+%28TD%29.png",Recycled Materials,4.7,35,HM4401-406
Nike Cosmic Runner,Baby/Toddler Shoes,1836.0,2295.0,20,https://www.nike.com/ph/t/cosmic-runner-shoes-BlG0T8/HM4401-800,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/dd4bdced-dc6a-4411-965d-ab679e591cf8/NIKE+COSMIC+RUNNER+%28TD%29.png",Recycled Materials,4.7,35,HM4401-800
Nike Cosmic Runner,Baby/Toddler Shoes,1836.0,2295.0,20,https://www.nike.com/ph/t/cosmic-runner-shoes-BlG0T8/HM4401-602,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/fc99a6cf-3174-4953-8011-760e79162e5e/NIKE+COSMIC+RUNNER+%28TD%29.png",Recycled Materials,4.7,35,HM4401-602
Nike Universa,Women's High-Waisted 7/8 Leggings with No Front Seam,2697.0,4495.0,40,https://www.nike.com/ph/t/universa-high-waisted-7-8-leggings-with-no-front-seam-NcBz3q/HV1187-527,https://static.nike.com/a/images/t_default/aa7cef70-f953-4e1b-ad8c-9cd8aefb0704/AS+W+NK+DF+UNVRSA+HR+7%2F8+TGHT.png,Recycled Materials,0.0,0,HV1187-527
Nike Dunk Low Retro,Men's Shoes,4127.0,5895.0,30,https://www.nike.com/ph/t/dunk-low-retro-shoes-mh4Q5d/HF5441-104,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/dbd2620b-a99f-4279-97db-0344edf84e31/NIKE+DUNK+LOW+RETRO.png",Recycled Materials,4.8,836,HF5441-104
Nike One,Women's High-Waisted 7/8 Leggings with Pockets,2156.0,2395.0,10,https://www.nike.com/ph/t/one-high-waisted-7-8-leggings-with-pockets-xh2z8T/FN3242-410,https://static.nike.com/a/images/t_default/9032172e-cb36-4dac-a0b3-020460ea91fb/AS+W+NK+DF+ONE+HR+7%2F8+PKT+TGHT.png,Recycled Materials,0.0,0,FN3242-410
Nike AeroSwift,Men's Dri-FIT ADV 10cm (approx.) Brief-Lined Running Shorts,3056.0,3395.0,10,https://www.nike.com/ph/t/aeroswift-dri-fit-adv-10cm-brief-lined-running-shorts-ptFsxl/FN3353-702,https://static.nike.com/a/images/t_default/f9916761-e740-453d-9968-9ba8ba4a50e0/AS+M+NK+DFADV+AROSWFT+4INBF+SH.png,Recycled Materials,1.0,1,FN3353-702
South Korea 2004 Total 90 Reissue,Men's Nike Football Replica Tracksuit Jacket,3866.0,4295.0,10,https://www.nike.com/ph/t/south-korea-2004-total-90-reissue-football-replica-tracksuit-jacket-tXtKkUXF/HV4439-010,https://static.nike.com/a/images/t_default/812f2a1c-c01e-44c4-995a-1b8ff5db0c6f/KOR+M+NK+REISSUE+TRK+JKT.png,Recycled Materials,0.0,0,HV4439-010
Nike Jr. Mercurial Vapor 16 Academy 'Kylian Mbappé',Older Kids' Multi-Ground Low-Top Football Boot,3326.0,3695.0,10,https://www.nike.com/ph/t/jr-mercurial-vapor-16-academy-kylian-mbappe-older-multi-ground-low-top-football-boot-01jdVd/FQ8394-801,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d026acb4-fbd2-403b-9dfc-71c5f4041484/JR+ZOOM+VAPOR+16+ACAD+KM+FG%2FMG.png",Member product,4.8,4,FQ8394-801
Nike Mercurial Superfly 10 Club,Multi-Ground High-Top Football Boot,1922.0,3495.0,45,https://www.nike.com/ph/t/mercurial-superfly-10-club-multi-ground-high-top-football-boot-rP4Dg2/FQ8314-800,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/41c10534-a29f-42a2-b4be-3d2028377ed7/SUPERFLY+10+CLUB+FG%2FMG.png",Recycled Materials,4.7,15,FQ8314-800
Jordan Sport,Women's Diamond Tank Top,1356.0,1695.0,20,https://www.nike.com/ph/t/jordan-sport-diamond-tank-top-tf75gv/FB4629-010,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f3171733-30e4-41b1-bcc7-24f84ca60495/W+J+SPT+DIAMOND+TANK.png",Recycled Materials,4.5,28,FB4629-010
Jordan Sport,Women's Diamond Tank Top,1526.0,1695.0,10,https://www.nike.com/ph/t/jordan-sport-diamond-tank-top-tf75gv/FB4629-057,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/51a12f91-4a7a-4045-88bd-be8dfe5bc73c/W+J+SPT+DIAMOND+TANK.png",Recycled Materials,4.5,28,FB4629-057
Jordan Sport,Women's Diamond Tank Top,1187.0,1695.0,30,https://www.nike.com/ph/t/jordan-sport-diamond-tank-top-tf75gv/FB4629-219,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3ff3409d-8c4c-4b92-ae90-1e8a9d339c0e/W+J+SPT+DIAMOND+TANK.png",Recycled Materials,4.5,28,FB4629-219
Jordan Brooklyn,Men's Hooded Draft Jacket,3777.0,5395.0,30,https://www.nike.com/ph/t/jordan-brooklyn-hooded-draft-jacket-Tl7JgtNp/HV0554-104,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/851f1c8a-d7e6-4c15-87f3-ed7ba1923f44/M+J+BRK+DRAFT+JKT+AOP.png",Recycled Materials,3.0,2,HV0554-104
Jordan Brooklyn,Men's Hooded Draft Jacket,4316.0,5395.0,20,https://www.nike.com/ph/t/jordan-brooklyn-hooded-draft-jacket-Tl7JgtNp/HV0554-010,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2de8135a-773a-4b8b-a421-5a80b4c13cec/M+J+BRK+DRAFT+JKT+AOP.png",Recycled Materials,3.0,2,HV0554-010
Nike,Women's Golf Polo Dress,3866.0,4295.0,10,https://www.nike.com/ph/t/golf-polo-dress-ZenOMMVj/IF8523-126,https://static.nike.com/a/images/t_default/ba5a80b7-e77f-4199-afb3-9ecb17edf731/AS+W+NK+GOLF+POLO+DRESS.png,Bestseller,0.0,0,IF8523-126
Jordan,Women's Cropped Tank Top,1317.0,2195.0,40,https://www.nike.com/ph/t/jordan-cropped-tank-top-kpQGDf/HJ0025-133,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/083ac0ab-46d6-4fe5-ab2b-49eebe7966c2/W+J+CROP+LIFESTYLE+TANK.png",Recycled Materials,0.0,0,HJ0025-133
Nike Pro Swoosh,Older Kids' Sports Bra with Shine Accents,1036.0,1295.0,20,https://www.nike.com/ph/t/pro-swoosh-older-sports-bra-with-shine-accents-HlkTOlhF/HV4509-010,https://static.nike.com/a/images/t_default/3f4e7b23-ffac-4293-bd32-71b2dcdb15b9/G+NP+SWSH+BRA+SPRT+PACK+HO.png,Recycled Materials,0.0,0,HV4509-010
Nike Tour,Men's 25cm (approx.) Chino Golf Shorts,2027.0,2895.0,30,https://www.nike.com/ph/t/tour-25cm-chino-golf-shorts-5CKlWS/FD5720-364,https://static.nike.com/a/images/t_default/bfbcba98-eef6-4663-bd83-3cd83ac8b72d/AS+M+NK+TOUR+CHINO+SHORT+10.png,Recycled Materials,0.0,0,FD5720-364
Nike Tour,Men's 25cm (approx.) Chino Golf Shorts,2027.0,2895.0,30,https://www.nike.com/ph/t/tour-25cm-chino-golf-shorts-5CKlWS/FD5720-060,https://static.nike.com/a/images/t_default/2dd1df08-1d56-41f9-8639-4c68f6d07031/AS+M+NK+TOUR+CHINO+SHORT+10.png,Recycled Materials,0.0,0,FD5720-060
Jordan Brooklyn Rise Cap,Adjustable Realtree Hat,1116.0,1395.0,20,https://www.nike.com/ph/t/jordan-brooklyn-rise-cap-adjustable-realtree-hat-B9KfJJPM/HV1076-237,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5395d4cf-cea7-4697-99fe-46de478f0f68/U+J+RISE+CAP+S+CB+RLT.png",Recycled Materials,1.0,1,HV1076-237
Jordan Brooklyn Rise Cap,Adjustable Realtree Hat,1116.0,1395.0,20,https://www.nike.com/ph/t/jordan-brooklyn-rise-cap-adjustable-realtree-hat-B9KfJJPM/HV1076-100,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/548ba110-686a-4ca0-90dc-d2adb600a67c/U+J+RISE+CAP+S+CB+RLT.png",Recycled Materials,1.0,1,HV1076-100
Jordan Brooklyn Rise Cap,Adjustable Realtree Hat,1116.0,1395.0,20,https://www.nike.com/ph/t/jordan-brooklyn-rise-cap-adjustable-realtree-hat-B9KfJJPM/HV1076-104,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ad749f24-e339-42fd-a0d2-9debcf28e67f/U+J+RISE+CAP+S+CB+RLT.png",Recycled Materials,1.0,1,HV1076-104
Jordan Brooklyn Rise Cap,Adjustable Realtree Hat,1116.0,1395.0,20,https://www.nike.com/ph/t/jordan-brooklyn-rise-cap-adjustable-realtree-hat-B9KfJJPM/HV1076-222,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/7d02990c-cf77-4ec3-95da-fd3b13f9eb08/U+J+RISE+CAP+S+CB+RLT.png",Recycled Materials,1.0,1,HV1076-222
Nike Stride,Men's Dri-FIT Knit Running Trousers,3116.0,3895.0,20,https://www.nike.com/ph/t/stride-dri-fit-knit-running-trousers-0zKGh39M/HV4547-010,https://static.nike.com/a/images/t_default/f2c8d25b-e657-4e86-a93b-50938222cb95/AS+M+NK+DF+STRIDE+KNIT+PANT.png,Recycled Materials,1.0,1,HV4547-010
Nike Flex Train,Women's Workout Shoes,3596.0,3995.0,10,https://www.nike.com/ph/t/flex-train-workout-shoes-wPNoQhlS/HV9981-007,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e1ab108c-18cf-4ef2-bf5a-6907a94a6963/W+NIKE+FLEX+TRAIN.png",Recycled Materials,4.3,33,HV9981-007
Nike SB Zoom Nyjah 4,Skate Shoes,5036.0,6295.0,20,https://www.nike.com/ph/t/sb-zoom-nyjah-4-skate-shoes-gZTcsd/FQ1273-001,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c50d0048-3d12-47ce-a9aa-fd0bc17b58a4/NIKE+SB+ZOOM+NYJAH+4.png",Recycled Materials,3.7,11,FQ1273-001
Nike One Relaxed,Women's Dri-FIT High-Waisted Trousers,2636.0,3295.0,20,https://www.nike.com/ph/t/one-relaxed-dri-fit-high-waisted-trousers-4lt86j4P/IH8593-010,https://static.nike.com/a/images/t_default/d3671629-4e7a-45f7-958d-da3b68ce107e/AS+W+NK+ONE+DF+RELAXED+PANT+CP.png,Recycled Materials,0.0,0,IH8593-010
Nike One Relaxed,Women's Dri-FIT High-Waisted Trousers,2636.0,3295.0,20,https://www.nike.com/ph/t/one-relaxed-dri-fit-high-waisted-trousers-4lt86j4P/IH8593-666,https://static.nike.com/a/images/t_default/76944d77-f08d-4200-88ac-d758b1316531/AS+W+NK+ONE+DF+RELAXED+PANT+CP.png,Recycled Materials,0.0,0,IH8593-666
Nike Brasilia 9.5,"Training Backpack (Extra Large, 30L)",1557.0,2595.0,40,https://www.nike.com/ph/t/brasilia-9-5-training-backpack-8fmxn9/DM3975-253,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/37241d6d-c03e-4e90-8285-21a64ae45459/NK+BRSLA+XL+BKPK+-+9.5+%2830L%29.png",Recycled Materials,5.0,42,DM3975-253
Nike Swift,Women's Repel Packable Running Jacket,3777.0,5395.0,30,https://www.nike.com/ph/t/swift-repel-packable-running-jacket-9pBHFk/HQ0651-701,https://static.nike.com/a/images/t_default/de1485d8-04cc-4d43-aa0c-630b44f6fa65/AS+W+NK+SWIFT+RPL+PKBL+JKT.png,Recycled Materials,0.0,0,HQ0651-701
Nike Swoosh Front Zip,Women's Medium-Support Padded Sports Bra,2316.0,2895.0,20,https://www.nike.com/ph/t/swoosh-front-zip-support-padded-sports-bra-f3Xt1C/FN2732-685,https://static.nike.com/a/images/t_default/92174ce4-0961-40cf-b6a7-3718ddae9fc8/AS+W+NK+DF+SWOOSH+PDED+FZ+BRA.png,Recycled Materials,0.0,0,FN2732-685
Nike Pro,Older Kids' (Girls') Dri-FIT Leggings with Shine Accents,1436.0,1795.0,20,https://www.nike.com/ph/t/pro-older-dri-fit-leggings-with-shine-accents-ni9rtPuz/HV0301-010,https://static.nike.com/a/images/t_default/cf8a44d9-6aec-4830-83c4-a7ca6624526e/G+NP+DF+TGHT+SPORT+PACK.png,Recycled Materials,0.0,0,HV0301-010
Nike Pro,Older Kids' (Girls') Dri-FIT 7.5cm (approx.) Shorts with Shine Accents,1121.0,1245.0,10,https://www.nike.com/ph/t/pro-older-dri-fit-7-5cm-shorts-with-shine-accents-FmSwzboa/HV0310-010,https://static.nike.com/a/images/t_default/eec2f2a9-122e-4c08-9dba-09e801b2bb67/G+NP+DF+3IN+SHORT+SPORT+PACK.png,Recycled Materials,0.0,0,HV0310-010
Nike ACG 'Chinati',Women's Dri-FIT ADV Long-Sleeve Base Layer,2636.0,3295.0,20,https://www.nike.com/ph/t/acg-chinati-dri-fit-adv-long-sleeve-base-layer-Dz61xw6h/HV1103-010,https://static.nike.com/a/images/t_default/33d2142f-a431-4eb4-a111-b59d701f10bd/AS+W+ACG+DFADV+CHINATI+LS+BSLY.png,Recycled Materials,0.0,0,HV1103-010
Nike ACG 'Chinati',Women's Dri-FIT ADV Long-Sleeve Base Layer,2636.0,3295.0,20,https://www.nike.com/ph/t/acg-chinati-dri-fit-adv-long-sleeve-base-layer-Dz61xw6h/HV1103-229,https://static.nike.com/a/images/t_default/559059fa-6c14-49f5-89eb-4bb06a32b14b/AS+W+ACG+DFADV+CHINATI+LS+BSLY.png,Recycled Materials,0.0,0,HV1103-229
Nike Pro,Women's Dri-FIT Tank Top,1616.0,1795.0,10,https://www.nike.com/ph/t/pro-dri-fit-tank-top-rPEo80Sh/IB9901-666,https://static.nike.com/a/images/t_default/7c0ba89d-c6ee-42de-93e1-f03ebdc230da/AS+W+NP+DF+TANK+ELASTIKA.png,Recycled Materials,0.0,0,IB9901-666
Giannis,Men's Dri-FIT Basketball Top,2027.0,2895.0,30,https://www.nike.com/ph/t/giannis-dri-fit-basketball-top-EiQUdauT/HV1917-133,https://static.nike.com/a/images/t_default/ee7299a4-9716-451a-aae0-8caa20f60375/AS+GA+M+NK+DF+TOP+SL.png,Recycled Materials,0.0,0,HV1917-133
Nike Strike,Men's Dri-FIT Football Drill Top,2606.0,2895.0,10,https://www.nike.com/ph/t/strike-dri-fit-football-drill-top-nr0dMBKf/HV6403-610,https://static.nike.com/a/images/t_default/b5a23c69-1331-4c3b-ba42-d763368f730d/AS+M+NK+DF+STRK+DRIL+TOP+T90.png,Recycled Materials,0.0,0,HV6403-610
Nike Dri-FIT Club,Unstructured ACG Cap,1116.0,1395.0,20,https://www.nike.com/ph/t/dri-fit-club-unstructured-acg-cap-hfc3z1/FB6533-297,"https://static.nike.com/a/images/t_default/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2e6de6d1-d95d-4bc7-8a1c-e8d8140a5299/U+NK+CLUB+CAP+U+AB+ACG+P.png",Recycled Materials,5.0,4,FB6533-297
Jordan Sport,Women's Dri-FIT 10cm (approx.) Diamond Shorts,1756.0,2195.0,20,https://www.nike.com/ph/t/jordan-sport-dri-fit-10cm-diamond-shorts-dy4Co96N/HQ8908-010,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c204401f-81d4-4fe1-a14f-3fbcdba05027/W+J+SPT+DF+DMND+SRT+4IN+SHN.png",Recycled Materials,0.0,0,HQ8908-010
Nike One,Older Kids' (Girls') Dri-FIT High-Waisted Woven Training Shorts,916.0,1145.0,20,https://www.nike.com/ph/t/one-older-dri-fit-high-waisted-woven-training-shorts-W9Hds7/DX4967-634,https://static.nike.com/a/images/t_default/eddad91e-3c23-4f4d-8ccf-d28a17c599e0/G+NK+DF+ONE+WVN+HR+SHORT.png,Recycled Materials,4.5,2,DX4967-634
Nike One,Older Kids' (Girls') Dri-FIT High-Waisted Woven Training Shorts,916.0,1145.0,20,https://www.nike.com/ph/t/one-older-dri-fit-high-waisted-woven-training-shorts-W9Hds7/DX4967-010,https://static.nike.com/a/images/t_default/217eeb7d-a7f9-4d23-8c01-7236b7fcad08/G+NK+DF+ONE+WVN+HR+SHORT.png,Recycled Materials,4.5,2,DX4967-010
